> file from Tom Parsons (USGS - Menlo Park) sent to Carl Tape on 20-March-2008
19.199	34.511
19.207	34.502
19.210	34.496
19.214	34.487
19.214	34.484
19.218	34.485
19.221	34.479
19.232	34.470
19.240	34.461
19.251	34.453
19.254	34.447
19.258	34.435
19.262	34.427
19.265	34.412
19.269	34.407
19.276	34.401
19.283	34.392
19.294	34.378
19.298	34.378
19.302	34.372
19.316	34.360
19.320	34.352
19.327	34.343
19.331	34.334
19.335	34.326
19.338	34.320
19.342	34.317
19.349	34.311
19.360	34.305
19.368	34.300
19.375	34.288
19.382	34.279
19.390	34.274
19.400	34.271
19.411	34.268
19.422	34.268
19.430	34.268
19.437	34.265
19.444	34.265
19.455	34.256
19.463	34.254
19.470	34.251
19.477	34.248
19.488	34.242
19.496	34.236
19.510	34.236
19.514	34.233
19.525	34.231
19.543	34.225
19.554	34.222
19.569	34.219
19.580	34.210
19.591	34.199
19.605	34.187
19.616	34.184
19.634	34.184
19.645	34.182
19.656	34.179
19.667	34.173
19.675	34.170
19.678	34.170
19.686	34.158
19.689	34.153
19.689	34.147
19.693	34.147
19.697	34.147
19.704	34.138
19.715	34.132
19.719	34.127
19.726	34.121
19.733	34.115
19.751	34.109
19.762	34.107
19.773	34.107
19.777	34.104
19.788	34.098
19.799	34.092
19.810	34.083
19.814	34.072
19.814	34.063
19.814	34.055
19.810	34.043
19.810	34.037
19.810	34.029
19.810	34.026
19.814	34.023
19.814	34.011
19.817	34.003
19.821	33.997
19.821	33.991
19.821	33.985
19.821	33.976
19.821	33.968
19.821	33.956
19.828	33.950
19.832	33.945
19.843	33.942
19.846	33.939
19.850	33.939
19.861	33.936
19.872	33.933
19.883	33.930
19.890	33.927
19.898	33.925
19.905	33.925
19.916	33.919
19.923	33.919
19.934	33.907
19.942	33.902
19.945	33.893
19.953	33.887
19.956	33.881
19.963	33.870
19.974	33.864
19.985	33.855
20.000	33.847
20.007	33.838
20.018	33.835
20.029	33.832
20.037	33.826
20.059	33.821
20.066	33.812
20.077	33.806
20.088	33.803
20.099	33.798
20.110	33.792
20.124	33.786
20.132	33.780
20.139	33.775
20.143	33.775
20.150	33.775
20.150	33.772
20.161	33.766
